Elec Peak Const,Most Probable Value Elec (ns),Sigma Elec (Multiplier),Gamma Peak Const,Most Probable Value Gamm (ns),Sigma Gamma (Multiplier),Corrected Height Electron,Corrected Height Gamma,
3138.02,21.096,18.1197,109.293,4592.27,23.7399,561.247,19.5475,
3301.17,21.3331,17.6765,104.288,6295.51,23.7723,590.427,18.6524,
3265.87,20.5465,18.0392,42.1974,3414.64,48.4225,584.114,7.54718,
3234.87,21.5851,17.804,110.227,1508.6,21.7791,578.571,19.7145,
3236.03,21.0793,18.3169,139.283,572.327,7.1595,578.777,24.9113,
3218.38,20.1785,18.0827,100.007,2423.95,24.3183,575.621,17.8867,
1676.47,20.6515,18.4624,99.0697,9124.03,22.2835,299.843,17.719,
3227.84,22.1007,18.0296,120.045,3128.35,24.0713,577.313,21.4706,
3243.33,21.0413,17.6399,104.805,1478.66,23.5135,580.082,18.7448,
3170.53,21.8728,18.5436,93.0292,1348.14,19.3419,567.063,16.6387,
3165.77,21.9322,17.9818,116.005,1504.7,19.1627,566.211,20.7479,
2696.74,20.0663,19.0863,182.416,228.122,8.675,482.324,32.6259,
3314.85,19.4379,17.7275,97.2248,1294.42,20.498,592.874,17.3891,
3212.68,21.148,18.0597,98.542,5995.11,26.4462,574.601,17.6246,
3225.09,19.8324,18.8714,120.132,548.07,9.30623,576.821,21.4862,
3267.39,19.2451,18.0904,119.542,8487.46,21.8077,584.386,21.3806,
2783.35,20.191,18.5184,90.5566,28067,24.881,497.815,16.1964,
29998.7,-208.591,36.8509,-1797.81,52.5296,112.402,5365.39,-321.545,
3228.22,19.8231,18.0559,113.73,8574.41,23.4934,577.381,20.3411,
3465.6,15.0991,12.5977,759.567,87.5288,18.7435,619.836,135.852,
2548.94,20.5134,17.8177,125.151,7575.08,21.9869,455.889,22.3838,
3274.35,19.1927,17.8733,99.6883,3533.93,23.6686,585.632,17.8297,
3204.63,22.3463,18.2497,85.648,8653.82,21.3781,573.161,15.3185,
3207.41,21.3601,18.1808,131.029,4445.65,20.8572,573.659,23.4352,
3100.27,22.5012,18.2739,111.659,4323.49,22.9164,554.495,19.9707,
3245.97,20.1798,18.4121,114.097,12642.3,23.5167,580.556,20.4067,
3240.04,20.858,18.0864,109.895,10732,24.0914,579.494,19.6552,
3318.65,20.8058,17.7804,117.971,11043.9,21.5623,593.554,21.0995,
3192.15,20.8227,18.3666,215.237,162.923,13.5275,570.929,38.4961,
3249.53,21.2179,17.9323,92.2002,1232.8,23.2216,581.191,16.4904,
-204.133,0.80219,-0.0359139,956.206,82.5008,26.0803,-0,171.021,
3202.77,22.0378,17.9291,86.6542,4533.28,25.9924,572.829,15.4985,
3222.8,21.2016,18.2216,98.1836,1403.58,23.8463,576.411,17.5605,
3239.73,21.0104,18.0456,120.108,14304.5,19.3801,579.44,21.4819,
3238.64,20.5418,17.9439,122.519,3314.52,21.5079,579.244,21.9131,
3263.76,20.2244,17.6262,120.953,1733.15,23.9278,583.736,21.6329,
3310.41,7.45311,24.0374,-37.4395,377.509,129.279,592.081,-6.6962,
3353.66,20.6989,17.6352,109.008,1315.07,23.0346,599.816,19.4966,
2896.38,21.3037,18.115,98.6049,4251.92,27.2917,518.029,17.6359,
800,0,1,400,0,1,143.083,71.5417,
3185.69,22.3959,17.8794,112.129,2330.26,19.0367,569.773,20.0548,
3300.53,21.5033,17.3688,134.49,3934.26,21.5195,590.313,24.054,
1258.3,17.2784,19.0141,140.516,9203.9,15.594,225.052,25.1318,
3239.58,20.4571,18.1085,117.013,1642.16,21.5552,579.412,20.9283,
3261.3,21.287,17.8621,101.283,1602.36,22.123,583.297,18.1149,
3212.73,20.9658,18.4698,118.198,4987.25,23.4207,574.61,21.1402,
3266.25,20.6202,18.0578,122.737,813.635,13.414,584.183,21.952,
800,0,1,400,0,1,143.083,71.5417,
3215.76,21.7949,17.777,95.5534,4954.39,27.3402,575.153,17.0901,
2359.43,20.2287,18.4396,107.717,1569.42,21.1752,421.994,19.2656,
3201.07,21.8743,17.6303,114.262,7638.48,21.5055,572.524,20.4362,
3161.35,20.5481,19.3862,91.025,447.462,8.35626,565.421,16.2802,
3272.73,21.0825,17.4231,195.427,4803.88,6.54494,585.341,34.9529,
3219.74,20.8433,18.3041,122.375,7629.69,21.7278,575.863,21.8873,
3602.66,10.3466,7.52626,1474.87,62.5301,19.1312,644.35,263.786,
3313.02,12.1272,19.359,-459.096,57.4978,-0.197513,592.548,-0,
3209.56,20.8851,17.9262,112.472,4242.2,23.3161,574.044,20.1162,
3280.14,19.7594,17.708,94.0177,5250.53,25.6471,586.667,16.8155,
548.403,16.6299,20.2265,30.7178,157.486,5.1994,98.0842,5.494,
3216.32,20.7398,18.61,120.04,1214.53,16.0314,575.251,21.4697,
3205.12,20.5267,18.3598,67.1545,2603.64,33.3805,573.249,12.0109,
8620.51,-94.7756,31.7012,-369.97,192.346,105.503,1541.81,-66.1707,
231.078,16.8544,18.9583,60.7021,127.929,-14.0171,41.3292,0,
3566.92,12.0993,10.0007,1153.12,72.4999,18.5925,637.958,206.239,
3214.55,20.8647,18.5836,117.787,3108.54,21.6393,574.936,21.0667,
3287.42,20.5404,18.0928,108.659,1267.4,16.7564,587.968,19.4341,
3271.42,21.5619,18.4583,112.213,1128.98,19.0336,585.107,20.0697,
3153.61,20.4865,18.3027,104.818,22007,21.6837,564.036,18.7471,
2453.55,19.9393,18.5382,130.693,7795.51,22.9409,438.828,23.375,
3454.8,15.9931,13.4314,703.532,102.456,18.058,617.905,125.83,
3287.09,20.3626,17.7988,124.115,12775.5,24.873,587.909,22.1985,
2699.64,21.0648,18.7219,116.404,6732.61,21.8663,482.842,20.8193,
3243.67,20.1133,18.6102,95.657,5513.77,23.9514,580.143,17.1087,
3277.69,20.6361,17.443,89.7264,3394.84,26.7119,586.228,16.0479,
3197.01,20.3758,18.0515,109.664,8728.42,24.1935,571.799,19.6138,
3198.34,21.959,17.6939,110.799,8195.68,22.1883,572.037,19.8168,
3226.61,20.9314,17.7745,114.438,16485.1,21.631,577.092,20.4677,
3190.61,19.2872,18.7749,116.217,6445.11,24.2062,570.653,20.7858,
1545.75,18.5045,19.6789,138.207,2838.18,20.1047,276.464,24.7188,
1330.09,57.8542,21.7244,3676.59,2.50737,9.8958,237.892,657.574,
3272.43,20.4925,17.9334,124.908,13947.9,23.5436,585.288,22.3402,
3365.48,19.7347,17.4061,123.012,17317,23.0569,601.93,22.0012,
3256.44,19.3874,18.2038,91.1583,10290.9,22.9986,582.429,16.304,
3317.19,22.539,18.0663,-945.478,117.881,-118.295,593.293,-0,
3287.73,20.4084,17.7411,116.17,693.732,10.6561,588.024,20.7775,
3277.52,19.3193,17.9664,82.7408,3661.82,29.4256,586.198,14.7985,
3279.66,20.8471,17.7778,81.5737,1152.85,20.3687,586.581,14.5898,
3220.97,20.0751,18.1823,102.769,2952.6,23.1685,576.084,18.3807,
3215.26,20.1249,18.7362,124.556,11048,22.4984,575.062,22.2773,
2655.64,19.5836,17.565,146.492,182.465,6.70286,474.972,26.2008,
3294.51,18.9689,18.0805,114.298,738.801,15.1352,589.237,20.4427,
3201.66,20.5693,17.8713,-133046,0,-38.4881,572.63,-0,
3294.21,20.6446,16.69,297.428,147.497,10.3057,589.184,53.1962,
3197.25,20.9938,17.7253,168.916,9558.81,9.98209,571.841,30.2113,
3159.15,21.8182,17.987,130.032,3379.17,20.7788,565.028,23.2568,
3365.19,19.6701,17.5201,135.113,2062.44,18.1416,601.879,24.1655,
3168.9,21.2351,17.7831,123.743,7077.77,19.827,566.771,22.1319,
370.589,-11.4159,27.8808,139.301,177.742,7.63508,66.2814,24.9146,
1156.6,63.0754,20.8366,3970.67,0,10.7299,206.862,710.172,
3173.64,21.2698,18.2834,115.527,1707.72,20.5849,567.618,20.6625,
2865.2,20.291,17.9144,119.493,7965.32,20.1668,512.453,21.3719,
3261.23,21.1386,17.7014,83.9169,6687.37,28.5615,583.285,15.0089,
3277.21,20.2763,17.4697,128.086,1283.64,17.5428,586.143,22.9087,
2614.31,21.1668,18.314,113.726,2394.84,20.0202,467.58,20.3404,
3221.65,19.8964,19.3749,143.358,247.73,7.49128,576.206,25.6401,
2260,20.3878,18.3509,4729.82,4204.64,-27.6588,404.211,0,
-4881.62,3.1145,-10.2204,1482.52,72.6478,26.5192,-0,265.154,
3258.48,20.4857,17.7292,163.917,8682.9,7.46118,582.793,29.3172,
3653.29,9.96315,8.05062,1381.92,62.5043,19.8883,653.406,247.161,
1449.98,57.208,19.0437,3977.47,0,9.39893,259.334,711.388,
2317.04,3366.69,309.645,4000.54,0,17.9502,414.413,715.512,
3343.43,21.039,17.5877,82.4349,797.766,19.8243,597.987,14.7438,
3203.88,20.4393,17.9725,97.1326,2794.81,24.9172,573.027,17.3726,
3271.7,20.9852,17.6008,111.651,2573.81,21.6637,585.157,19.9693,
3284.62,20.1512,18.5207,153.638,563.735,5.61874,587.469,27.4788,
-905665,1381.83,66.0068,3953.82,0,18.4492,-161982,707.158,
3336.93,19.7709,18.0098,120.96,12134,19.2916,596.823,21.6342,
3213.43,21.1287,18.1,114.681,3414.24,21.8368,574.736,20.5112,
1758.83,20.5425,19.0915,89.706,4723.05,26.6421,314.575,16.0443,
3187.7,20.7937,18.8366,134.04,8629.6,16.1979,570.134,23.9736,
756.385,17.4775,19.4562,77.1019,863.64,30.1726,135.283,13.79,
3201.2,20.9593,18.1309,80.9864,5677.97,25.2575,572.549,14.4848,
3236.8,19.506,17.9686,98.864,9052.41,21.0374,578.915,17.6822,
437.814,17.4017,21.9156,153.97,22804.9,13.4872,78.3048,27.5382,
3234.5,20.0155,18.6677,128.273,7053.29,20.7243,578.504,22.9421,
3148.46,21.4022,18.3945,112.131,4762.83,22.9065,563.115,20.0552,
2587.82,18.3606,19.8395,139.4,232.655,7.69229,462.843,24.9323,
3135.64,19.3861,18.5082,103.372,692.859,15.1223,560.822,18.4884,
3317.04,19.8125,16.5668,293.343,137.954,12.9372,593.267,52.4656,
3080.41,21.0332,20.4234,200.361,262.533,4.66962,550.943,35.8354,
3205.67,20.7333,18.5212,128.139,1258.41,17.2437,573.347,22.9182,
3234.41,19.554,18.2985,111.733,2199.08,21.5659,578.487,19.9839,
3279.19,21.2956,17.6479,91.3258,8192.87,28.8845,586.496,16.334,
3214.35,20.7687,17.7588,125.335,1114.75,18.9892,574.9,22.4166,
3318.54,19.7636,18.1277,108.308,4663.82,23.0952,593.535,19.3713,
3108.25,19.3279,20.528,116.511,372.472,6.95385,555.924,20.8386,
3249.74,20.1421,18.153,102.897,5210.2,23.8548,581.23,18.4035,
3235.21,20.458,18.4909,118.705,2157.03,16.7375,578.631,21.2308,
3259.01,19.6934,18.0977,110.507,1098.47,20.3126,582.888,19.7647,
3226.41,21.5824,17.7783,92.5826,1762.68,22.8594,577.056,16.5588,
3408.39,17.9393,14.9739,442.615,117.513,16.1565,609.604,79.1635,
3022.7,21.6172,18.8641,116.667,628.642,7.57622,540.622,20.8664,
3257,19.793,18.0365,117.369,2147.47,20.5318,582.529,20.9919,
3257.69,18.9436,18.4208,103.731,5085.54,25.5147,582.651,18.5527,
3255.67,20.9599,17.986,110.785,13018.1,21.9869,582.291,19.8144,
3213.97,19.2828,18.5732,112.756,10964,21.8446,574.832,20.167,
3207.88,21.2054,18.0882,111.352,929.175,18.248,573.743,19.9157,
2911.84,21.4212,17.664,119.973,30963.3,19.7633,520.794,21.4576,
3219.6,21.5361,18.0209,124.749,2463.19,23.0682,575.839,22.3118,
3222.71,21.018,18.081,100.32,24626.1,26.1332,576.396,17.9427,
3252.85,19.321,17.9202,86.3694,1167.35,20.7506,581.785,15.4475,
134.402,15.8192,23.8181,39.1045,102.897,0.00619045,24.0383,6.99399,
800,0,1,400,0,1,143.083,71.5417,
1314.94,60.5965,21.4439,3956.2,0,9.9202,235.183,707.583,
3163.38,21.4375,18.1211,107.028,2201.87,23.3561,565.784,19.1425,
3130.44,21.5306,18.4987,170.954,5909.43,4.33425,559.893,30.5759,
800,0,1,400,0,1,143.083,71.5417,
3277.81,20.025,17.6523,107.247,2129.74,20.8391,586.25,19.1815,
1904.23,19.3297,18.7033,115.986,4973.84,19.9807,340.579,20.7445,
3204.71,18.3599,19.7692,158.02,428.103,5.05969,573.175,28.2626,
3234.17,20.619,18.424,104.601,1417.44,20.3128,578.445,18.7084,
3228.06,21.7811,18.2367,109.522,6253.81,24.0711,577.351,19.5884,
3168.35,21.0748,18.1917,114.49,3842.7,25.5498,566.672,20.4771,
3322.73,20.9208,17.554,123.541,4677.07,20.4147,594.284,22.0959,
3269.17,20.1776,17.538,101.774,3025.56,22.8043,584.705,18.2027,
3283.29,20.1269,18.0513,120.092,1324.09,18.4613,587.23,21.4789,
3262.94,19.9234,18.1817,93.1195,22174.4,28.4723,583.591,16.6548,
3203.75,20.6255,17.7955,112.453,2191.94,20.7712,573.005,20.1128,
3259.53,20.5574,17.9374,111.796,5050.27,21.9641,582.98,19.9952,
3246.35,19.0323,17.8093,154.065,1848.36,8.32149,580.623,27.5553,
3306.44,20.8422,17.6915,99.5857,6327.17,23.6817,591.371,17.8113,
3231.34,20.3408,17.8604,107.203,4152.87,24.2899,577.939,19.1736,
3215.43,18.6951,19.8563,114.184,397.383,5.07202,575.093,20.4223,
3400.06,19.537,18.0437,169.943,10613.6,10.7935,608.115,30.395,
3169.67,21.0253,18.8231,116.344,2971.78,24.3578,566.908,20.8086,
3159.7,22.7284,17.8146,148.96,4177.15,11.1812,565.125,26.6421,
3211.01,20.3765,18.1077,112.748,12581.7,21.5376,574.303,20.1654,
3230.15,21.0939,17.8886,112.305,2840.22,19.3938,577.725,20.0863,
3433.96,20.0848,17.5726,593.459,183.139,-3.82785,614.178,0,
3242.73,20.7991,18.5928,127.443,8003.26,21.736,579.977,22.7937,
1796.25,19.9994,21.7479,20672.6,318.471,-12.5929,321.267,0,
2814.83,18.1536,15.4269,495.028,117.58,15.1988,503.445,88.5377,
-375.708,1.64196,-6.08975,947.386,87.5015,25.2387,-0,169.444,
3220.45,20.1308,18.2391,104.397,16198.4,23.92,575.991,18.6719,
1214.58,17.5509,19.7322,64.6071,6340.81,37.1504,217.232,11.5552,
3500.75,15.4964,12.3511,760.201,87.5757,17.7704,626.124,135.965,
3245.58,20.2368,18.2347,114.408,18333.3,21.4893,580.486,20.4623,
3197.32,21.0223,18.2874,131.39,9597.23,21.0779,571.854,23.4996,
3223.58,20.5405,18.0941,106.848,13112.1,25.3547,576.55,19.1101,
8790.48,-158.619,25.9637,-220.674,162.405,104.516,1572.21,-39.4685,
2993.31,21.1169,18.4075,160.267,1209.73,6.52456,535.366,28.6645,
3200.6,20.5258,18.1638,100.212,2952.69,24.948,572.44,17.9233,
3205.35,21.7859,18.0853,106.133,13617.2,24.6781,573.289,18.9824,
3239.65,19.9698,18.4611,129.897,6030.38,22.557,579.425,23.2327,
3199.7,21.2557,18.0946,111.45,6365.99,23.4682,572.279,19.9333,
1444.95,18.4581,19.5995,50.5335,4053.17,34.6962,258.436,9.03812,
21077.6,-170.925,28.0785,-508.523,187.498,117.933,3769.82,-90.9515,
3220.83,20.4066,18.3297,94.8122,4912.37,25.7777,576.059,16.9576,
3299.05,20.7958,17.9588,122.226,2274.75,19.6131,590.049,21.8606,
3158.63,20.658,18.8364,100.259,9410.03,23.8108,564.934,17.9318,
3215.87,22.0526,18.3278,88.3235,9021.01,26.6801,575.172,15.797,
3230.17,20.808,18.4876,270.624,203.005,8.32477,577.73,48.4022,
3159.51,20.4281,18.2662,112.83,18474.7,21.0178,565.091,20.1802,
3169.18,21.0012,18.2501,123.875,11803.3,21.0448,566.82,22.1555,
3203.89,20.571,17.8167,113.715,588.08,7.84111,573.03,20.3383,
2843.71,21.2738,18.3841,110.636,3415.02,25.6939,508.61,19.7877,
3230.53,20.9664,17.6538,115.693,1192.54,19.5127,577.794,20.6922,
2927.45,19.6503,18.2472,160.003,2354.71,8.1053,523.587,28.6171,
3144.82,20.6504,18.623,106.521,4687.09,23.7097,562.464,19.0518,
3260.47,20.4538,17.9615,170.727,2051.91,7.28463,583.149,30.5352,
3213.48,21.954,17.765,105.54,7041.67,20.2212,574.744,18.8763,
3295.07,20.4131,17.886,114.698,1537.07,20.8757,589.337,20.5142,
3209.98,20.7302,18.1489,115.902,748.286,14.7792,574.118,20.7296,
3215.5,20.6197,18.198,112.084,3813.99,21.3026,575.105,20.0466,
512.846,18.2163,20.35,111.691,3828.79,21.1572,91.7247,19.9763,
800,0,1,400,0,1,143.083,71.5417,
3216.88,20.7926,18.2601,110.004,5804.01,21.5037,575.352,19.6746,
3282.91,22.0594,17.379,111.71,912.516,16.8591,587.162,19.9798,
3173.22,20.548,18.5403,130.861,859.038,13.3904,567.543,23.405,
3167.79,20.8239,18.3458,99.9729,7919.17,19.8562,566.572,17.8806,
10660.3,5958.26,0.39447,126.777,5631.96,22.8536,1906.63,22.6746,
3256.53,20.7095,17.5045,103.823,3118.5,18.7958,582.444,18.5692,
3148.05,21.0825,18.3677,102.85,19990.2,27.0275,563.042,18.3951,
3202.04,21.468,17.9904,105.822,7369.99,22.0454,572.698,18.9268,
3232.44,21.3818,17.6092,-109.449,2708.05,-33.3014,578.135,-0,
3085.45,21.813,18.0921,112.854,4187.03,22.5424,551.846,20.1844,
3246.94,20.9486,17.5491,123.411,1064.72,18.3634,580.728,22.0726,
3278.84,20.7598,17.9402,83.9731,2238.38,22.7003,586.435,15.0189,
2757.08,19.842,18.3633,120.912,6689.43,21.1905,493.115,21.6256,
2385.85,19.4753,18.4576,110.759,6160.97,21.7119,426.719,19.8098,
3143.48,21.2561,18.4068,130.284,2669.93,20.9491,562.225,23.3019,
3164.33,21.3058,18.6624,100.012,1879.66,19.671,565.953,17.8876,
3252.71,21.0965,18.0781,124.53,7699.11,16.4853,581.761,22.2728,
3295.31,20.2445,17.7482,91.8195,9915.15,26.5972,589.38,16.4223,
3210.02,20.8814,18.3639,113.118,4059.79,25.0215,574.125,20.2316,
3336.05,20.6516,17.1138,105.345,7950.87,24.2476,596.667,18.8414,
3230.86,21.447,17.9935,190.68,5685.24,5.03342,577.853,34.1039,
3176.04,21.2867,17.9759,101.868,15059.5,22.5546,568.047,18.2194,
260.211,7.76701,23.4486,8.19163,514.198,17.8362,46.5398,1.46511,
3252.37,21.2322,17.7754,119.386,1117.97,17.8172,581.7,21.3526,
3634.04,14.8496,12.6755,692.006,92.5237,18.4703,649.963,123.768,
3203.69,20.5692,18.2628,112.36,8072.35,20.8701,572.994,20.096,
3156.63,19.5429,19.7883,111.496,417.439,6.93806,564.577,19.9415,
3142.07,20.9743,18.3164,103.057,944.319,20.2008,561.972,18.4321,
3296.99,20.8076,17.8769,111.781,11278.9,22.1599,589.68,19.9925,
2524.08,20.2376,17.6394,146.316,217.664,3.09556,451.443,26.1693,
3307.06,20.7519,17.8025,101.374,6551.64,25.9897,591.482,18.1311,
3125.84,22.0955,18.1355,96.7839,4553.85,25.0343,559.07,17.3102,
3183.73,21.336,18.2281,189.264,957.197,6.59909,569.422,33.8506,
2155.64,18.6927,18.8903,95.7829,2749.47,24.7714,385.546,17.1312,
3239.04,22.2725,17.8481,89.9562,1952.46,24.6749,579.315,16.089,
3171.57,19.9992,18.7714,165.828,1127.37,6.25323,567.248,29.659,
3264.69,20.9571,18.1575,119.808,11863.1,20.6841,583.903,21.4282,
506.206,14.8762,20.7733,110.374,1337.07,25.7901,90.5371,19.7408,
1987.91,21.484,18.297,14.1638,3567.07,559.913,355.546,2.53326,
3262.14,20.0009,17.7699,78.7335,3015.48,30.0264,583.448,14.0818,
3047.38,20.2338,19.2783,154.11,408.93,5.00437,545.036,27.5632,
3334.42,21.7975,17.4184,110.441,6020.02,22.0407,596.375,19.7529,
3218.91,20.0287,18.5532,160.797,2728.66,6.70452,575.715,28.7592,
3233.45,19.6066,18.9267,164.616,212.936,2.25563,578.317,29.4423,
3217.35,21.4125,17.8618,114.342,4808.44,22.7352,575.437,20.4506,
3270.66,20.2773,18.1122,78.4093,4618.31,29.6268,584.97,14.0238,
3250.86,20.1331,18.2805,177.444,3292.06,6.59507,581.43,31.7367,
3243.23,20.0336,17.8948,127.626,4712.46,20.3373,580.066,22.8265,
3168.78,22.262,18.2981,946.455,222.732,-32.843,566.75,0,
3256,20.0412,17.755,89.3694,1812.91,25.495,582.349,15.9841,
328.579,17.251,17.622,50.494,112.428,6.65754,58.7677,9.03107,
3242.58,21.4109,17.916,174.391,4168.3,7.33961,579.948,31.1905,
3287.92,18.4901,18.0739,128.598,3257.39,21.7059,588.059,23.0003,
3323.82,19.998,18.0335,113.702,8805.86,23.6775,594.479,20.3361,
2055.66,19.5741,18.5822,37101.2,7557.86,-16.6554,367.664,0,
3224.58,21.4809,17.9431,118.207,8036.86,21.4095,576.729,21.1418,
3195.98,20.9242,18.2937,97.3849,2133.52,22.6871,571.614,17.4177,
3334.44,19.5481,15.8721,463.475,122.512,14.345,596.379,82.8944,
2695.19,19.7569,19.63,-68510.6,483.674,-13.2485,482.046,-0,
3221.93,22.0651,18.3159,163.23,3770,11.0811,576.256,29.1944,
3399.18,15.5571,13.4451,644.035,92.4855,18.9412,607.958,115.188,
3225.57,22.6172,17.8154,110.328,6133.62,22.1384,576.906,19.7326,
3554.61,13.4548,10.9974,998.386,77.5209,19.4635,635.756,178.566,
3298.18,18.5245,15.0343,491.41,107.538,16.539,589.893,87.8907,
3422.17,18.2166,15.155,405.322,117.441,14.7871,612.069,72.4935,
1469.8,55.7523,18.8618,3890.03,0,9.3732,262.879,695.747,
3287.32,21.1448,17.7986,129.791,967.099,17.3305,587.951,23.2136,
2846.13,20.8964,19.0898,109.237,769.295,15.9845,509.042,19.5375,
1280.13,18.8627,18.6222,107.941,767.104,16.1811,228.957,19.3056,
3245.62,20.1325,18.4291,109.399,1563.5,20.8986,580.493,19.5665,
3230.48,21.6147,18.239,156.666,2014.1,10.7724,577.785,28.0204,
3251.27,21.0195,18.0616,130.229,5204.98,21.8512,581.504,23.292,
3247.51,21.4427,17.898,67.1514,4969.19,29.1759,580.831,12.0103,
3269.15,20.9427,17.6565,120.144,5832.19,21.6809,584.701,21.4883,
3229.28,20.1127,17.8689,91.3283,8498.55,25.8808,577.57,16.3344,
3281.34,20.9337,18.0654,131.575,577.65,9.51594,586.881,23.5327,
3275.36,6.02359,3.9797,2175.41,42.5234,19.0488,585.811,389.081,
3229.06,22.41,18.0337,167.458,4669.46,9.64513,577.53,29.9506,
3180.9,22.3195,18.0536,127.813,5429.44,23.0229,568.917,22.8599,
3185.38,21.6962,17.7139,114.454,8685.81,22.8428,569.718,20.4705,
3286.57,19.8985,17.6365,117.348,3107.97,23.2756,587.817,20.9881,
3166.77,18.5446,19.6985,109.145,453.56,6.88751,566.39,19.521,
3235.28,21.0861,17.9612,178.089,4529.95,6.64313,578.643,31.8519,
3173,22.7811,17.4077,167.08,3224.01,6.63056,567.505,29.883,
3286.97,21.4989,17.8596,98.4919,1607.39,20.8528,587.889,17.6157,
3310.65,20.2456,17.6653,164.52,8464.51,9.90795,592.123,29.4251,
3121.27,21.5627,19.7208,126.309,292.85,6.24725,558.252,22.5909,
3206.41,21.2162,18.4558,122.928,5629.55,20.397,573.479,21.9862,
3292.75,19.1934,16.325,392.407,127.426,14.05,588.921,70.1836,
2926.75,19.6319,17.8754,103.657,6455.36,24.2088,523.461,18.5396,
3282.8,19.5404,17.3797,105.836,8551.04,19.4641,587.143,18.9293,
3495.29,13.8898,11.6879,857.969,82.5156,19.159,625.148,153.451,
3274.67,19.4133,17.928,200.236,4570.02,6.4441,585.688,35.813,
2632.18,19.3151,18.4692,177.346,934.215,8.31503,470.776,31.719,
3232.84,22.217,18.0516,134.534,3073.38,12.4704,578.207,24.0619,
1307.82,-107.85,53.1618,-176.459,167.742,94.3789,233.91,-31.5604,
3277.83,21.4341,17.9555,119.519,9259.2,22.4998,586.254,21.3764,
3260,19.7815,18.4382,113.428,3637.68,19.1133,583.064,20.2872,
3300.55,19.8111,17.3873,127.157,4648.15,18.863,590.317,22.7425,
3379.47,20.2535,15.9525,357.743,137.58,11.0456,604.432,63.9838,
3245.13,21.2237,18.2683,110.649,1357.67,16.623,580.404,19.7901,
3212.69,22.1145,17.9699,119.53,1078.87,16.3103,574.603,21.3784,
3297.89,19.3915,17.7592,153.601,3163.79,11.1242,589.841,27.4723,
3226.62,21.0848,17.9849,114.971,891.986,16.228,577.094,20.5631,
2166.7,16.6969,14.1315,333.088,102.857,18.204,387.523,59.5742,
3306.58,21.4274,17.7192,196.578,5918.09,6.46104,591.396,35.1588,
3266.62,21.6129,17.9779,128.67,2194.9,18.7961,584.249,23.0131,
1712.35,18.5607,19.6137,156.27,457.55,6.9636,306.261,27.9496,
2788.25,21.1961,18.593,99.4993,4860.06,23.4937,498.69,17.7959,
3226.5,20.1458,18.0595,78.0024,1249.5,23.8439,577.074,13.951,
3185.28,21.1129,18.4907,110.343,8397.23,22.987,569.7,19.7353,
3584.16,12.5173,10.5141,1019.7,77.5164,19.4815,641.042,182.378,
3239.09,21.095,17.9359,95.8625,11240.1,24.3393,579.325,17.1454,
3217.32,19.0131,19.2166,165.25,252.483,7.47456,575.431,29.5557,
3195.8,21.1625,17.948,107.642,14349.5,23.9969,571.583,19.2522,
3279.48,20.5998,17.6095,127.898,1658.03,20.8626,586.548,22.8751,
3131.59,20.3379,18.8173,130.215,512.843,7.9418,560.098,23.2895,
3223.97,20.0354,17.8718,115.334,2360.16,22.3148,576.62,20.628,
3409.42,17.1395,14.3337,560.833,107.492,15.8846,609.789,100.307,
